18.29,18.341,0.050933,18.262,18.212,19.183,18.698,18.155,18.37,0.045786,18.192,17.504,18.862,18.801
18.361,18.359,0.053067,18.311,18.358,19.196,18.749,18.182,18.4,0.045497,18.222,17.539,18.873,18.812
18.371,18.392,0.056767,18.374,18.286,19.212,18.851,18.209,18.431,0.04521,18.251,17.573,18.885,18.824
18.433,18.412,0.062733,18.399,18.541,19.214,18.83,18.236,18.461,0.044924,18.281,17.608,18.896,18.835
18.429,18.43,0.0652,18.438,18.437,19.213,18.872,18.263,18.492,0.044641,18.31,17.642,18.908,18.846
18.449,18.448,0.064733,18.471,18.414,19.197,18.867,18.29,18.522,0.04436,18.34,17.677,18.919,18.858
18.444,18.481,0.055933,18.488,18.268,19.19,18.894,18.317,18.553,0.044081,18.369,17.711,18.931,18.869
18.457,18.511,0.043267,18.498,18.188,19.148,18.89,18.343,18.583,0.043803,18.398,17.745,18.942,18.88
18.443,18.527,0.034967,18.515,18.077,19.1,18.9,18.37,18.614,0.043527,18.428,17.78,18.954,18.892
18.458,18.544,0.021333,18.582,17.82,19.054,18.934,18.397,18.644,0.043253,18.457,17.814,18.965,18.903
18.485,18.56,0.017333,18.597,17.947,19.019,18.982,18.423,18.675,0.04298,18.486,17.848,18.977,18.914
18.507,18.575,0.0175,18.62,17.966,19.026,18.993,18.449,18.705,0.042709,18.515,17.882,18.988,18.925
18.531,18.591,0.0174,18.642,18.022,19.014,18.992,18.476,18.735,0.042439,18.544,17.916,18.999,18.936
18.533,18.613,0.014433,18.656,18.012,19.019,18.967,18.502,18.766,0.04217,18.573,17.949,19.01,18.947
18.545,18.644,0.0125,18.677,17.999,18.996,18.982,18.528,18.796,0.041903,18.602,17.983,19.022,18.958
18.579,18.657,0.012467,18.712,18.031,18.984,19.052,18.554,18.826,0.041637,18.63,18.017,19.033,18.969
18.651,18.677,0.010167,18.769,18.194,18.99,19.075,18.58,18.856,0.041372,18.659,18.05,19.044,18.98
18.677,18.699,0.0099667,18.792,18.282,19.01,19.094,18.607,18.887,0.041107,18.688,18.084,19.055,18.991
18.706,18.735,0.010033,18.835,18.303,19.027,19.058,18.632,18.917,0.040844,18.716,18.117,19.067,19.002
18.741,18.772,0.0101,18.859,18.491,19.03,19.079,18.658,18.947,0.040582,18.745,18.151,19.078,19.013
18.776,18.795,0.014333,18.894,18.568,19.052,19.107,18.684,18.977,0.040321,18.773,18.184,19.089,19.024
18.801,18.826,0.0195,18.935,18.63,19.078,19.113,18.71,19.007,0.04006,18.801,18.217,19.1,19.035
18.83,18.866,0.0247,18.952,18.717,19.087,19.119,18.736,19.037,0.0398,18.83,18.25,19.111,19.046
18.856,18.887,0.029433,18.988,18.665,19.109,19.114,18.762,19.067,0.039541,18.858,18.283,19.122,19.057
18.894,18.927,0.0346,19.025,18.704,19.117,19.111,18.787,19.097,0.039283,18.886,18.316,19.133,19.067
18.907,18.964,0.0398,19.038,18.819,19.145,19.109,18.813,19.127,0.039025,18.914,18.349,19.144,19.078
18.954,18.998,0.044567,19.08,18.879,19.184,19.135,18.838,19.157,0.038767,18.942,18.382,19.156,19.089
18.98,19.025,0.049067,19.108,18.875,19.188,19.112,18.864,19.187,0.038511,18.97,18.415,19.167,19.099
18.988,19.052,0.052467,19.13,18.82,19.207,19.095,18.889,19.217,0.038254,18.998,18.448,19.178,19.11
19.003,19.074,0.052467,19.166,18.658,19.226,19.197,18.915,19.247,0.037998,19.026,18.48,19.189,19.121
19.004,19.114,0.052567,19.204,18.558,19.223,19.202,18.94,19.277,0.037743,19.054,18.513,19.2,19.131
19.051,19.134,0.0525,19.223,18.617,19.232,19.17,18.965,19.306,0.037487,19.082,18.546,19.211,19.142
19.097,19.149,0.050733,19.243,18.652,19.217,19.186,18.99,19.336,0.037233,19.11,18.578,19.222,19.152
19.095,19.177,0.044967,19.253,18.525,19.215,19.18,19.016,19.366,0.036978,19.137,18.611,19.233,19.163
19.104,19.203,0.031767,19.262,18.465,19.199,19.175,19.041,19.395,0.036724,19.165,18.643,19.243,19.173
19.132,19.214,0.020867,19.274,18.343,19.181,19.143,19.066,19.425,0.03647,19.192,18.675,19.254,19.184
19.127,19.253,0.0194,19.235,18.347,19.141,19.133,19.091,19.454,0.036216,19.22,18.708,19.265,19.194
19.061,19.259,0.0050667,19.191,18.085,19.054,19.281,19.116,19.484,0.035962,19.247,18.74,19.276,19.204
